dup_rate,key_id,m,tail_op,n_cu_versions,current_op,eligible,dup_injected_any,n_versions_duplicated,dup_on_current,caused_violation,verdict
0.3,611,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,236,10,u,10,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1182,11,u,11,u,True,True,2,True,True,DUPLICATE
0.3,901,4,d,3,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,1229,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,777,4,d,3,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,167,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,395,11,d,10,d,False,True,5,False,False,MATCH_OR_OTHER
0.3,768,5,d,4,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,986,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,834,3,d,2,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,165,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,971,15,u,15,u,True,True,6,False,False,MATCH_OR_OTHER
0.3,1063,13,u,13,u,True,True,5,False,False,MATCH_OR_OTHER
0.3,693,11,u,11,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,242,8,u,8,u,True,True,3,True,True,DUPLICATE
0.3,18,13,u,13,u,True,True,4,True,True,DUPLICATE
0.3,115,5,u,5,u,True,True,2,True,True,DUPLICATE
0.3,299,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,935,8,c,7,c,True,True,1,False,False,MATCH_OR_OTHER
0.3,1040,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,520,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,32,7,d,6,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,620,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,911,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,759,15,u,15,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,19,9,u,9,u,True,True,5,False,False,MATCH_OR_OTHER
0.3,109,5,u,5,u,True,True,3,True,True,DUPLICATE
0.3,936,12,u,12,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,801,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1103,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,381,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,377,13,u,13,u,True,True,8,True,True,DUPLICATE
0.3,921,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,756,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1223,13,u,13,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,191,13,u,13,u,True,True,5,False,False,MATCH_OR_OTHER
0.3,947,7,u,7,u,True,True,1,True,True,DUPLICATE
0.3,526,4,u,4,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1075,4,d,3,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,238,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,472,4,c,3,c,True,True,1,False,False,MATCH_OR_OTHER
0.3,337,13,c,12,c,True,True,3,False,False,MATCH_OR_OTHER
0.3,1128,3,c,2,c,True,True,1,False,False,MATCH_OR_OTHER
0.3,43,14,u,14,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,100,3,u,3,u,True,True,1,True,True,DUPLICATE
0.3,144,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,793,11,u,11,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,142,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,709,14,u,14,u,True,True,4,True,True,DUPLICATE
0.3,708,17,u,17,u,True,True,6,False,False,MATCH_OR_OTHER
0.3,53,12,u,12,u,True,True,3,True,True,DUPLICATE
0.3,841,8,d,7,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,843,3,u,3,u,True,True,1,True,True,DUPLICATE
0.3,1189,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,997,8,u,8,u,True,True,4,True,True,DUPLICATE
0.3,941,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,282,13,u,13,u,True,True,6,False,False,MATCH_OR_OTHER
0.3,446,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,700,4,u,4,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,976,9,u,9,u,True,True,2,True,True,DUPLICATE
0.3,303,4,u,4,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,596,3,c,2,c,True,True,1,True,True,DUPLICATE
0.3,1203,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,101,9,d,8,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,196,9,d,8,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,1073,12,u,12,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1034,6,u,6,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,413,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1213,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,570,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,403,5,u,5,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1036,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,883,9,u,9,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,760,3,u,3,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,510,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1099,6,u,6,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1007,9,d,8,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,1049,13,u,13,u,True,True,6,True,True,DUPLICATE
0.3,1212,16,u,16,u,True,True,6,False,False,MATCH_OR_OTHER
0.3,62,9,d,8,d,False,True,3,False,False,MATCH_OR_OTHER
0.3,350,2,u,2,u,True,True,2,True,True,DUPLICATE
0.3,655,10,u,10,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,1186,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,459,16,c,15,c,True,True,4,True,True,DUPLICATE
0.3,113,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,96,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,293,8,u,8,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,419,8,u,8,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,825,2,d,1,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,492,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1158,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,908,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,766,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,28,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,266,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,772,6,u,6,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,1156,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,60,5,d,4,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,126,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,639,16,d,15,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,845,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,694,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1137,6,c,5,c,True,True,2,False,False,MATCH_OR_OTHER
0.3,36,8,c,7,c,True,True,2,False,False,MATCH_OR_OTHER
0.3,897,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,791,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1114,6,c,5,c,True,True,1,False,False,MATCH_OR_OTHER
0.3,624,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,638,4,d,3,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,1175,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,536,5,d,4,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,24,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,814,4,u,4,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,78,5,u,5,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,1056,9,u,9,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,308,5,u,5,u,True,True,2,True,True,DUPLICATE
0.3,1083,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,861,3,u,3,u,True,True,1,True,True,DUPLICATE
0.3,811,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,371,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,991,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,275,8,u,8,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,461,3,d,2,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,927,5,u,5,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,648,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,392,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1043,6,u,6,u,True,True,3,True,True,DUPLICATE
0.3,813,4,u,4,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,745,5,d,4,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,672,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,1244,5,u,5,u,True,True,2,True,True,DUPLICATE
0.3,964,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,595,9,u,9,u,True,True,5,True,True,DUPLICATE
0.3,1204,7,u,7,u,True,True,3,True,True,DUPLICATE
0.3,1252,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,416,5,u,5,u,True,True,3,True,True,DUPLICATE
0.3,972,7,u,7,u,True,True,2,True,True,DUPLICATE
0.3,786,2,d,1,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,963,5,u,5,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,391,7,u,7,u,True,True,4,True,True,DUPLICATE
0.3,150,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,345,3,c,2,c,True,True,2,True,True,DUPLICATE
0.3,967,17,u,17,u,True,True,7,True,True,DUPLICATE
0.3,1193,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,864,7,u,7,u,True,True,4,True,True,DUPLICATE
0.3,1097,9,d,8,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,755,9,c,8,c,True,True,3,True,True,DUPLICATE
0.3,199,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,602,6,u,6,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,248,7,u,7,u,True,True,3,True,True,DUPLICATE
0.3,1187,7,u,7,u,True,True,2,True,True,DUPLICATE
0.3,219,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,427,4,u,4,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,887,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,617,5,u,5,u,True,True,2,True,True,DUPLICATE
0.3,98,3,d,2,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,778,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,850,3,u,3,u,True,True,2,True,True,DUPLICATE
0.3,548,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,588,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,646,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1250,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1110,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,686,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1106,7,u,7,u,True,True,3,True,True,DUPLICATE
0.3,1162,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,790,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,244,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,2,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,738,8,u,8,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,1078,13,u,13,u,True,True,5,False,False,MATCH_OR_OTHER
0.3,637,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,256,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1135,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,190,9,u,9,u,True,True,2,True,True,DUPLICATE
0.3,178,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,198,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,720,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,1249,10,d,9,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,987,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,485,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,135,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,372,20,c,19,c,True,True,8,False,False,MATCH_OR_OTHER
0.3,93,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1054,4,u,4,u,True,True,1,True,True,DUPLICATE
0.3,831,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1001,8,u,8,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1015,8,c,7,c,True,True,2,True,True,DUPLICATE
0.3,1009,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,1240,4,u,4,u,True,True,2,True,True,DUPLICATE
0.3,934,18,u,18,u,True,True,8,True,True,DUPLICATE
0.3,615,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,228,14,u,14,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,544,7,u,7,u,True,True,3,True,True,DUPLICATE
0.3,827,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,50,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,46,12,u,12,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,291,6,u,6,u,True,True,3,True,True,DUPLICATE
0.3,1170,6,u,6,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,826,4,c,3,c,True,False,0,False,False,MATCH_OR_OTHER
0.3,258,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1234,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,205,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,184,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,727,5,u,5,u,True,True,1,True,True,DUPLICATE
0.3,1109,4,u,4,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,33,9,u,9,u,True,True,2,True,True,DUPLICATE
0.3,192,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,579,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,802,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,329,4,u,4,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,355,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1033,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,290,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1183,3,u,3,u,True,True,1,True,True,DUPLICATE
0.3,645,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,838,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,223,9,u,9,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,575,8,u,8,u,True,True,5,False,False,MATCH_OR_OTHER
0.3,373,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1201,7,c,6,c,True,True,1,True,True,DUPLICATE
0.3,871,4,u,4,u,True,True,3,True,True,DUPLICATE
0.3,237,6,d,5,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,1208,3,u,3,u,True,True,1,True,True,DUPLICATE
0.3,794,10,d,9,d,False,True,3,False,False,MATCH_OR_OTHER
0.3,1132,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1031,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1118,7,u,7,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,689,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1100,3,d,2,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,707,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,1126,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,502,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,728,9,u,9,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,365,11,u,11,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,687,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,549,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,26,10,u,10,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,926,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,247,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,114,17,u,17,u,True,True,6,False,False,MATCH_OR_OTHER
0.3,132,9,u,9,u,True,True,2,True,True,DUPLICATE
0.3,22,4,u,4,u,True,True,4,True,True,DUPLICATE
0.3,816,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,487,7,u,7,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,528,6,u,6,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,409,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,820,5,u,5,u,True,True,3,True,True,DUPLICATE
0.3,898,4,c,3,c,True,False,0,False,False,MATCH_OR_OTHER
0.3,333,8,u,8,u,True,True,5,True,True,DUPLICATE
0.3,241,3,u,3,u,True,True,2,True,True,DUPLICATE
0.3,519,6,u,6,u,True,True,3,True,True,DUPLICATE
0.3,214,6,c,5,c,True,True,2,False,False,MATCH_OR_OTHER
0.3,982,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,448,4,u,4,u,True,True,2,True,True,DUPLICATE
0.3,362,6,u,6,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,380,4,u,4,u,True,True,3,True,True,DUPLICATE
0.3,263,5,u,5,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,379,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,174,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,322,5,u,5,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1119,8,d,7,d,False,True,3,False,False,MATCH_OR_OTHER
0.3,201,2,d,1,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,1139,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,984,2,u,2,u,True,True,2,True,True,DUPLICATE
0.3,788,4,u,4,u,True,True,2,True,True,DUPLICATE
0.3,1016,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,844,10,u,10,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,509,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,9,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1210,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,202,6,u,6,u,True,True,1,True,True,DUPLICATE
0.3,140,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,318,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,289,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,51,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,860,6,u,6,u,True,True,3,True,True,DUPLICATE
0.3,394,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,246,7,c,6,c,True,True,2,False,False,MATCH_OR_OTHER
0.3,369,11,u,11,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,423,22,u,22,u,True,True,7,True,True,DUPLICATE
0.3,25,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,99,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,775,10,d,9,d,False,True,3,False,False,MATCH_OR_OTHER
0.3,870,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,764,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,837,6,d,5,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,169,3,u,3,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,356,3,u,3,u,True,True,2,True,True,DUPLICATE
0.3,973,14,u,14,u,True,True,6,True,True,DUPLICATE
0.3,627,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,636,3,u,3,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1134,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,262,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,547,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,779,4,c,3,c,True,False,0,False,False,MATCH_OR_OTHER
0.3,546,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,473,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,154,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,619,12,u,12,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,55,11,u,11,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,992,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1020,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1155,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,166,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1059,8,d,7,d,False,True,3,False,False,MATCH_OR_OTHER
0.3,1228,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,564,11,u,11,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,398,3,u,3,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,339,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,415,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,229,3,u,3,u,True,True,1,True,True,DUPLICATE
0.3,530,7,u,7,u,True,True,3,True,True,DUPLICATE
0.3,852,3,d,2,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,558,8,d,7,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,804,9,u,9,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,155,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,14,8,u,8,u,True,True,3,True,True,DUPLICATE
0.3,489,8,u,8,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1005,5,u,5,u,True,True,2,True,True,DUPLICATE
0.3,143,6,u,6,u,True,True,2,True,True,DUPLICATE
0.3,1235,10,u,10,u,True,True,4,True,True,DUPLICATE
0.3,58,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,396,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1188,3,u,3,u,True,True,2,True,True,DUPLICATE
0.3,230,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,975,4,c,3,c,True,True,3,True,True,DUPLICATE
0.3,970,4,u,4,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,432,7,u,7,u,True,True,2,True,True,DUPLICATE
0.3,654,10,u,10,u,True,True,4,True,True,DUPLICATE
0.3,106,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1111,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,589,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,989,5,u,5,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,603,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,742,7,d,6,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,1092,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,625,8,d,7,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,650,2,u,2,u,True,True,2,True,True,DUPLICATE
0.3,206,9,u,9,u,True,True,5,True,True,DUPLICATE
0.3,493,5,u,5,u,True,True,1,True,True,DUPLICATE
0.3,1129,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,807,5,c,4,c,True,True,3,True,True,DUPLICATE
0.3,481,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,1165,3,c,2,c,True,True,1,True,True,DUPLICATE
0.3,361,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,552,7,u,7,u,True,True,2,True,True,DUPLICATE
0.3,516,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,326,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,39,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,68,4,u,4,u,True,True,3,True,True,DUPLICATE
0.3,732,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,551,6,u,6,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,1022,5,c,4,c,True,True,2,True,True,DUPLICATE
0.3,321,7,u,7,u,True,True,2,True,True,DUPLICATE
0.3,418,10,u,10,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1256,6,u,6,u,True,True,1,True,True,DUPLICATE
0.3,1076,2,u,2,u,True,True,2,True,True,DUPLICATE
0.3,945,14,d,13,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,64,6,u,6,u,True,True,2,True,True,DUPLICATE
0.3,1088,10,u,10,u,True,True,6,False,False,MATCH_OR_OTHER
0.3,958,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1115,6,u,6,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,347,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,367,4,u,4,u,True,True,1,True,True,DUPLICATE
0.3,803,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,733,5,u,5,u,True,True,3,True,True,DUPLICATE
0.3,1057,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.3,185,7,u,7,u,True,True,3,True,True,DUPLICATE
0.3,442,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,311,5,u,5,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1260,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1035,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,233,16,d,15,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,34,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,879,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,980,7,u,7,u,True,True,2,True,True,DUPLICATE
0.3,159,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,817,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,657,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,559,3,u,3,u,True,True,2,True,True,DUPLICATE
0.3,784,5,u,5,u,True,True,2,True,True,DUPLICATE
0.3,555,16,u,16,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,954,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1241,13,u,13,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,1,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,102,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,885,9,u,9,u,True,True,2,False,False,MATCH_OR_OTHER
