key_id,m,competitive_ops,tail_op,n_cu_versions,current_op,current_is_cu,current_dup_uniform,current_dup_fired,n_flags_fired,duplicate,verdict
1253,4,cuuu,u,4,u,True,0.614270,False,1,False,MATCH_OR_OTHER
358,9,uuuuuuuud,d,8,d,False,-,False,3,False,MATCH_OR_OTHER
890,6,uuuuuu,u,6,u,True,0.978925,False,1,False,MATCH_OR_OTHER
179,10,uuuuuuuuuu,u,10,u,True,0.259567,True,2,True,DUPLICATE
49,7,uuuuuuu,u,7,u,True,0.556451,False,2,False,MATCH_OR_OTHER
748,6,uuuuuu,u,6,u,True,0.061221,True,3,True,DUPLICATE
1029,9,uuuuuuuuu,u,9,u,True,0.067795,True,4,True,DUPLICATE
301,12,uuuuuuuuuuuu,u,12,u,True,0.428960,False,4,False,MATCH_OR_OTHER
823,14,uuuuuuuuuuuuuu,u,14,u,True,0.198974,True,4,True,DUPLICATE
1072,27,uuuuuuuuuuuuuuuuuuuuuuuuuuu,u,27,u,True,0.239422,True,10,True,DUPLICATE
527,50,uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuudc,c,49,c,True,0.997253,False,16,False,MATCH_OR_OTHER
542,10,uuuuuuuuuu,u,10,u,True,0.942714,False,2,False,MATCH_OR_OTHER
66,9,uuuuuuuuu,u,9,u,True,0.454417,False,1,False,MATCH_OR_OTHER
407,3,uuu,u,3,u,True,0.027828,True,2,True,DUPLICATE
556,8,uuuuuuuu,u,8,u,True,0.364542,False,2,False,MATCH_OR_OTHER
267,7,uuuuuuu,u,7,u,True,0.295212,True,1,True,DUPLICATE
224,13,uuuuuuuuuuuud,d,12,d,False,-,False,1,False,MATCH_OR_OTHER
719,7,uuuuuuu,u,7,u,True,0.424351,False,1,False,MATCH_OR_OTHER
988,10,uuuuuuuudc,c,9,c,True,0.880991,False,3,False,MATCH_OR_OTHER
10,9,uuuuuuuuu,u,9,u,True,0.286516,True,4,True,DUPLICATE
962,2,uu,u,2,u,True,0.792815,False,0,False,MATCH_OR_OTHER
1161,5,uuuud,d,4,d,False,-,False,1,False,MATCH_OR_OTHER
400,5,uuuuu,u,5,u,True,0.882280,False,1,False,MATCH_OR_OTHER
425,5,uuuud,d,4,d,False,-,False,0,False,MATCH_OR_OTHER
567,10,uuuuuuuuuu,u,10,u,True,0.679434,False,4,False,MATCH_OR_OTHER
734,8,uuuuuuuu,u,8,u,True,0.148773,True,3,True,DUPLICATE
623,19,uuuuuuuuuuuuuuuuuuu,u,19,u,True,0.440106,False,6,False,MATCH_OR_OTHER
456,9,uuuuuuuuu,u,9,u,True,0.778407,False,0,False,MATCH_OR_OTHER
836,21,uuuuuuuuuuuuuuuuuuuuu,u,21,u,True,0.019071,True,4,True,DUPLICATE
1006,2,uu,u,2,u,True,0.432865,False,1,False,MATCH_OR_OTHER
599,8,uuuuuuuu,u,8,u,True,0.494204,False,1,False,MATCH_OR_OTHER
563,4,uuuu,u,4,u,True,0.625793,False,2,False,MATCH_OR_OTHER
412,13,uuuuuuuuuuuuu,u,13,u,True,0.206858,True,3,True,DUPLICATE
1124,12,uuuuuuuuuuuu,u,12,u,True,0.629157,False,3,False,MATCH_OR_OTHER
1074,4,uuuu,u,4,u,True,0.220538,True,2,True,DUPLICATE
597,10,uuuuuuuuud,d,9,d,False,-,False,2,False,MATCH_OR_OTHER
383,6,uuuuuu,u,6,u,True,0.326372,False,3,False,MATCH_OR_OTHER
153,10,uuuuuuuuuu,u,10,u,True,0.837908,False,5,False,MATCH_OR_OTHER
1102,3,uuu,u,3,u,True,0.858539,False,0,False,MATCH_OR_OTHER
277,16,uuuuuuuuuuuuuuud,d,15,d,False,-,False,4,False,MATCH_OR_OTHER
1238,8,cuuuuuuu,u,8,u,True,0.827358,False,1,False,MATCH_OR_OTHER
112,10,uuuuuuuuud,d,9,d,False,-,False,2,False,MATCH_OR_OTHER
1116,6,uuuuuu,u,6,u,True,0.049227,True,3,True,DUPLICATE
880,18,uuuuuuuuuuuuuuuuuu,u,18,u,True,0.497973,False,8,False,MATCH_OR_OTHER
499,6,uuuuuu,u,6,u,True,0.063149,True,5,True,DUPLICATE
652,8,uuuuuuuu,u,8,u,True,0.918646,False,1,False,MATCH_OR_OTHER
1150,2,uu,u,2,u,True,0.068878,True,1,True,DUPLICATE
399,13,uuuuuuuuuuuuu,u,13,u,True,0.115624,True,4,True,DUPLICATE
671,4,uuuu,u,4,u,True,0.320660,False,1,False,MATCH_OR_OTHER
315,9,uuuuuuuuu,u,9,u,True,0.898643,False,2,False,MATCH_OR_OTHER
1164,10,uuuuuuuuuu,u,10,u,True,0.912804,False,4,False,MATCH_OR_OTHER
1236,2,cu,u,2,u,True,0.659242,False,1,False,MATCH_OR_OTHER
304,3,uuu,u,3,u,True,0.554182,False,0,False,MATCH_OR_OTHER
505,14,uuuuuuuuuuuuud,d,13,d,False,-,False,5,False,MATCH_OR_OTHER
370,4,uudc,c,3,c,True,0.518212,False,0,False,MATCH_OR_OTHER
469,4,uuuu,u,4,u,True,0.949712,False,0,False,MATCH_OR_OTHER
663,10,uuuuuuuuuu,u,10,u,True,0.558863,False,1,False,MATCH_OR_OTHER
1181,9,uuuuuuuud,d,8,d,False,-,False,4,False,MATCH_OR_OTHER
855,3,uud,d,2,d,False,-,False,0,False,MATCH_OR_OTHER
61,5,uuuuu,u,5,u,True,0.007154,True,1,True,DUPLICATE
477,9,uuuuuuuud,d,8,d,False,-,False,3,False,MATCH_OR_OTHER
938,3,uuu,u,3,u,True,0.615839,False,0,False,MATCH_OR_OTHER
82,11,uuuuuuuuuuu,u,11,u,True,0.191630,True,5,True,DUPLICATE
545,10,uuuuuuuudc,c,9,c,True,0.661686,False,4,False,MATCH_OR_OTHER
1257,7,cuuuuuu,u,7,u,True,0.903457,False,2,False,MATCH_OR_OTHER
13,8,uuuuuuuu,u,8,u,True,0.107773,True,2,True,DUPLICATE
124,3,uuu,u,3,u,True,0.874082,False,1,False,MATCH_OR_OTHER
722,8,uuuuuuuu,u,8,u,True,0.834837,False,3,False,MATCH_OR_OTHER
27,2,uu,u,2,u,True,0.287634,True,1,True,DUPLICATE
847,1,u,u,1,u,True,0.716943,False,0,False,MATCH_OR_OTHER
195,6,uuuuuu,u,6,u,True,0.375064,False,1,False,MATCH_OR_OTHER
723,4,uuuu,u,4,u,True,0.460657,False,1,False,MATCH_OR_OTHER
496,1,u,u,1,u,True,0.228407,True,1,True,DUPLICATE
714,23,uuuuuuuuuuuuuuuuuuuuuud,d,22,d,False,-,False,3,False,MATCH_OR_OTHER
621,16,uuuuuuuuuuuuuuuu,u,16,u,True,0.570204,False,7,False,MATCH_OR_OTHER
120,6,uuuuuu,u,6,u,True,0.871273,False,2,False,MATCH_OR_OTHER
1064,21,uuuuuuuuuuuuuuuuuuuuu,u,21,u,True,0.220203,True,8,True,DUPLICATE
97,1,u,u,1,u,True,0.345546,False,0,False,MATCH_OR_OTHER
690,6,uuuuuu,u,6,u,True,0.457863,False,3,False,MATCH_OR_OTHER
900,7,uuuuuud,d,6,d,False,-,False,2,False,MATCH_OR_OTHER
930,8,uuuuuuuu,u,8,u,True,0.598575,False,1,False,MATCH_OR_OTHER
424,9,uuuuuuuuu,u,9,u,True,0.746709,False,1,False,MATCH_OR_OTHER
129,1,u,u,1,u,True,0.945963,False,0,False,MATCH_OR_OTHER
227,2,ud,d,1,d,False,-,False,0,False,MATCH_OR_OTHER
614,1,u,u,1,u,True,0.035733,True,1,True,DUPLICATE
1247,16,cuuuuuuuuuuuuuud,d,15,d,False,-,False,4,False,MATCH_OR_OTHER
946,1,u,u,1,u,True,0.974227,False,0,False,MATCH_OR_OTHER
1052,6,uuuuuu,u,6,u,True,0.512565,False,1,False,MATCH_OR_OTHER
915,6,uuuuuu,u,6,u,True,0.467179,False,1,False,MATCH_OR_OTHER
1142,9,uuuuuuudc,c,8,c,True,0.437541,False,1,False,MATCH_OR_OTHER
929,11,uuuuuuuuuud,d,10,d,False,-,False,2,False,MATCH_OR_OTHER
1219,15,cuuuuuuuuuuuudc,c,14,c,True,0.146664,True,3,True,DUPLICATE
1061,10,uuuuuuuudc,c,9,c,True,0.791844,False,2,False,MATCH_OR_OTHER
378,11,uuuuuuuuuuu,u,11,u,True,0.390414,False,2,False,MATCH_OR_OTHER
328,5,uuudc,c,4,c,True,0.125272,True,3,True,DUPLICATE
1179,12,uuuuuuuuuuuu,u,12,u,True,0.658211,False,5,False,MATCH_OR_OTHER
702,4,uuuu,u,4,u,True,0.202469,True,3,True,DUPLICATE
270,3,uuu,u,3,u,True,0.091112,True,1,True,DUPLICATE
792,15,uuuuuuuuuuuuuud,d,14,d,False,-,False,4,False,MATCH_OR_OTHER
983,9,uuuuuuuuu,u,9,u,True,0.938497,False,2,False,MATCH_OR_OTHER
538,1,u,u,1,u,True,0.155036,True,1,True,DUPLICATE
1198,15,uuuuuuuuuuuuuuu,u,15,u,True,0.342748,False,5,False,MATCH_OR_OTHER
506,3,uud,d,2,d,False,-,False,0,False,MATCH_OR_OTHER
743,14,uuuuuuuuuuuuud,d,13,d,False,-,False,5,False,MATCH_OR_OTHER
235,15,uuuuuuuuuuuuuuu,u,15,u,True,0.688719,False,0,False,MATCH_OR_OTHER
5,12,uuuuuuuuuudc,c,11,c,True,0.549372,False,3,False,MATCH_OR_OTHER
40,3,uuu,u,3,u,True,0.800947,False,0,False,MATCH_OR_OTHER
298,6,uuuuuu,u,6,u,True,0.550726,False,0,False,MATCH_OR_OTHER
243,10,uuuuuuuuuu,u,10,u,True,0.994612,False,3,False,MATCH_OR_OTHER
410,5,uuuuu,u,5,u,True,0.075440,True,3,True,DUPLICATE
780,5,uuuuu,u,5,u,True,0.596553,False,2,False,MATCH_OR_OTHER
741,4,uuuu,u,4,u,True,0.179411,True,2,True,DUPLICATE
525,10,uuuuuuuuuu,u,10,u,True,0.891278,False,1,False,MATCH_OR_OTHER
1032,11,uuuuuuuuuuu,u,11,u,True,0.641383,False,3,False,MATCH_OR_OTHER
692,4,uuuu,u,4,u,True,0.188114,True,2,True,DUPLICATE
1089,8,uuuuuuuu,u,8,u,True,0.015546,True,2,True,DUPLICATE
824,7,uuuuuuu,u,7,u,True,0.301465,False,2,False,MATCH_OR_OTHER
1077,7,uuuuuuu,u,7,u,True,0.827472,False,1,False,MATCH_OR_OTHER
336,10,uuuuuuuuuu,u,10,u,True,0.002492,True,3,True,DUPLICATE
278,10,uuuuuuuuuu,u,10,u,True,0.754294,False,2,False,MATCH_OR_OTHER
594,12,uuuuuuuuuuud,d,11,d,False,-,False,6,False,MATCH_OR_OTHER
158,6,uuuuuu,u,6,u,True,0.562330,False,2,False,MATCH_OR_OTHER
335,1,u,u,1,u,True,0.196946,True,1,True,DUPLICATE
1146,6,uuuuuu,u,6,u,True,0.154171,True,2,True,DUPLICATE
171,5,uuuuu,u,5,u,True,0.678312,False,1,False,MATCH_OR_OTHER
939,11,uuuuuuuuuud,d,10,d,False,-,False,1,False,MATCH_OR_OTHER
83,6,uuuuud,d,5,d,False,-,False,2,False,MATCH_OR_OTHER
1246,4,cuud,d,3,d,False,-,False,0,False,MATCH_OR_OTHER
1079,3,uuu,u,3,u,True,0.173159,True,2,True,DUPLICATE
682,3,uuu,u,3,u,True,0.014352,True,1,True,DUPLICATE
151,11,uuuuuuuuuuu,u,11,u,True,0.460447,False,3,False,MATCH_OR_OTHER
314,5,uuuud,d,4,d,False,-,False,1,False,MATCH_OR_OTHER
839,6,uuuuuu,u,6,u,True,0.191900,True,2,True,DUPLICATE
351,11,uuuuuuuuuuu,u,11,u,True,0.059361,True,5,True,DUPLICATE
706,11,uuuuuuuuudc,c,10,c,True,0.395632,False,4,False,MATCH_OR_OTHER
922,6,uuuuuu,u,6,u,True,0.787111,False,0,False,MATCH_OR_OTHER
310,1,u,u,1,u,True,0.373904,False,0,False,MATCH_OR_OTHER
1123,9,uuuuuuuud,d,8,d,False,-,False,1,False,MATCH_OR_OTHER
592,3,udc,c,2,c,True,0.861507,False,0,False,MATCH_OR_OTHER
490,16,uuuuuuuuuuuuuuuu,u,16,u,True,0.111121,True,7,True,DUPLICATE
716,2,uu,u,2,u,True,0.594247,False,0,False,MATCH_OR_OTHER
1157,8,uuuuuuuu,u,8,u,True,0.104311,True,3,True,DUPLICATE
969,9,uuuuuuuuu,u,9,u,True,0.839857,False,3,False,MATCH_OR_OTHER
397,7,uuuuuuu,u,7,u,True,0.982010,False,0,False,MATCH_OR_OTHER
108,5,uuuuu,u,5,u,True,0.916904,False,1,False,MATCH_OR_OTHER
1200,7,uuuuuuu,u,7,u,True,0.417250,False,2,False,MATCH_OR_OTHER
953,4,uuuu,u,4,u,True,0.065370,True,1,True,DUPLICATE
819,1,u,u,1,u,True,0.009894,True,1,True,DUPLICATE
307,3,uuu,u,3,u,True,0.132367,True,1,True,DUPLICATE
478,4,uuud,d,3,d,False,-,False,0,False,MATCH_OR_OTHER
319,4,uuuu,u,4,u,True,0.917640,False,0,False,MATCH_OR_OTHER
600,11,uuuuuuuuuuu,u,11,u,True,0.455163,False,2,False,MATCH_OR_OTHER
1071,3,udc,c,2,c,True,0.020977,True,1,True,DUPLICATE
789,4,uuuu,u,4,u,True,0.609507,False,1,False,MATCH_OR_OTHER
853,6,uuuuuu,u,6,u,True,0.653666,False,2,False,MATCH_OR_OTHER
1174,11,uuuuuuuuuuu,u,11,u,True,0.279258,True,4,True,DUPLICATE
402,4,uudc,c,3,c,True,0.007971,True,2,True,DUPLICATE
770,12,uuuuuuuuuuud,d,11,d,False,-,False,3,False,MATCH_OR_OTHER
1222,3,cuu,u,3,u,True,0.666383,False,1,False,MATCH_OR_OTHER
539,10,uuuuuuuudc,c,9,c,True,0.761875,False,1,False,MATCH_OR_OTHER
1231,14,cuuuuuuuuuuuud,d,13,d,False,-,False,4,False,MATCH_OR_OTHER
12,8,uuuuuuuu,u,8,u,True,0.370562,False,2,False,MATCH_OR_OTHER
354,2,uu,u,2,u,True,0.437950,False,0,False,MATCH_OR_OTHER
895,5,uuudc,c,4,c,True,0.930493,False,2,False,MATCH_OR_OTHER
863,18,uuuuuuuuuuuuuuuuuu,u,18,u,True,0.568089,False,6,False,MATCH_OR_OTHER
92,13,uuuuuuuuuuudc,c,12,c,True,0.514712,False,3,False,MATCH_OR_OTHER
902,10,uuuuuuuuuu,u,10,u,True,0.654596,False,0,False,MATCH_OR_OTHER
56,6,uuuudc,c,5,c,True,0.205443,True,2,True,DUPLICATE
1202,4,cuuu,u,4,u,True,0.704023,False,0,False,MATCH_OR_OTHER
629,5,uuuuu,u,5,u,True,0.450712,False,1,False,MATCH_OR_OTHER
640,9,uuuuuuuuu,u,9,u,True,0.162242,True,2,True,DUPLICATE
1243,10,cuuuuuuuuu,u,10,u,True,0.809545,False,2,False,MATCH_OR_OTHER
577,3,uuu,u,3,u,True,0.167149,True,1,True,DUPLICATE
1084,13,uuuuuuuuuuuuu,u,13,u,True,0.050285,True,4,True,DUPLICATE
1069,9,uuuuuuuuu,u,9,u,True,0.188705,True,4,True,DUPLICATE
454,15,uuuuuuuuuuuuuuu,u,15,u,True,0.103679,True,5,True,DUPLICATE
797,10,uuuuuuuuud,d,9,d,False,-,False,2,False,MATCH_OR_OTHER
1176,9,uuuuuuuud,d,8,d,False,-,False,4,False,MATCH_OR_OTHER
4,1,u,u,1,u,True,0.496307,False,0,False,MATCH_OR_OTHER
1218,14,cuuuuuuuuuuuud,d,13,d,False,-,False,3,False,MATCH_OR_OTHER
507,9,uuuuuuuud,d,8,d,False,-,False,5,False,MATCH_OR_OTHER
740,9,uuuuuuuuu,u,9,u,True,0.244896,True,1,True,DUPLICATE
634,8,uuuuuuud,d,7,d,False,-,False,4,False,MATCH_OR_OTHER
172,1,u,u,1,u,True,0.282365,True,1,True,DUPLICATE
435,19,uuuuuuuuuuuuuuuuuuu,u,19,u,True,0.936628,False,6,False,MATCH_OR_OTHER
471,10,uuuuuuuuuu,u,10,u,True,0.951768,False,2,False,MATCH_OR_OTHER
965,7,uuuuuud,d,6,d,False,-,False,2,False,MATCH_OR_OTHER
931,8,uuuuuuuu,u,8,u,True,0.003069,True,3,True,DUPLICATE
1098,3,udc,c,2,c,True,0.474899,False,0,False,MATCH_OR_OTHER
45,18,uuuuuuuuuuuuuuuuuu,u,18,u,True,0.485608,False,7,False,MATCH_OR_OTHER
1230,8,cuuuuuuu,u,8,u,True,0.474656,False,2,False,MATCH_OR_OTHER
892,4,uuuu,u,4,u,True,0.391490,False,2,False,MATCH_OR_OTHER
123,3,uuu,u,3,u,True,0.597643,False,2,False,MATCH_OR_OTHER
616,5,uuuuu,u,5,u,True,0.689764,False,1,False,MATCH_OR_OTHER
16,4,uuuu,u,4,u,True,0.667970,False,1,False,MATCH_OR_OTHER
349,15,uuuuuuuuuuuuuuu,u,15,u,True,0.783406,False,3,False,MATCH_OR_OTHER
181,3,uuu,u,3,u,True,0.821139,False,0,False,MATCH_OR_OTHER
401,13,uuuuuuuuuuuuu,u,13,u,True,0.126283,True,5,True,DUPLICATE
610,8,uuuuuuuu,u,8,u,True,0.092267,True,3,True,DUPLICATE
1112,15,uuuuuuuuuuuuuuu,u,15,u,True,0.068301,True,8,True,DUPLICATE
105,8,uuuuuuuu,u,8,u,True,0.254929,True,5,True,DUPLICATE
175,7,uuuuuuu,u,7,u,True,0.109447,True,3,True,DUPLICATE
951,2,ud,d,1,d,False,-,False,0,False,MATCH_OR_OTHER
501,2,ud,d,1,d,False,-,False,0,False,MATCH_OR_OTHER
866,2,uu,u,2,u,True,0.320886,False,1,False,MATCH_OR_OTHER
587,9,uuuuuuudc,c,8,c,True,0.273148,True,2,True,DUPLICATE
1082,5,uuuud,d,4,d,False,-,False,2,False,MATCH_OR_OTHER
909,2,uu,u,2,u,True,0.729389,False,1,False,MATCH_OR_OTHER
818,10,uuuuuuuuud,d,9,d,False,-,False,2,False,MATCH_OR_OTHER
405,5,uuudc,c,4,c,True,0.132884,True,1,True,DUPLICATE
612,9,uuuuuuuud,d,8,d,False,-,False,4,False,MATCH_OR_OTHER
568,2,uu,u,2,u,True,0.502928,False,0,False,MATCH_OR_OTHER
725,4,uuuu,u,4,u,True,0.566384,False,0,False,MATCH_OR_OTHER
130,6,uuuuuu,u,6,u,True,0.609890,False,1,False,MATCH_OR_OTHER
907,9,uuuuuuuuu,u,9,u,True,0.464645,False,3,False,MATCH_OR_OTHER
1030,2,uu,u,2,u,True,0.777527,False,0,False,MATCH_OR_OTHER
494,4,uuuu,u,4,u,True,0.160052,True,3,True,DUPLICATE
628,12,uuuuuuuuuuuu,u,12,u,True,0.700253,False,3,False,MATCH_OR_OTHER
699,4,uuud,d,3,d,False,-,False,2,False,MATCH_OR_OTHER
305,8,uuuuuuuu,u,8,u,True,0.106938,True,3,True,DUPLICATE
1086,3,uuu,u,3,u,True,0.003221,True,1,True,DUPLICATE
389,9,uuuuuuuud,d,8,d,False,-,False,2,False,MATCH_OR_OTHER
928,5,uuuuu,u,5,u,True,0.858417,False,2,False,MATCH_OR_OTHER
31,1,u,u,1,u,True,0.283535,True,1,True,DUPLICATE
74,4,uuud,d,3,d,False,-,False,1,False,MATCH_OR_OTHER
649,3,uud,d,2,d,False,-,False,1,False,MATCH_OR_OTHER
758,5,uuuud,d,4,d,False,-,False,0,False,MATCH_OR_OTHER
331,5,uuuuu,u,5,u,True,0.644321,False,2,False,MATCH_OR_OTHER
343,13,uuuuuuuuuuuud,d,12,d,False,-,False,5,False,MATCH_OR_OTHER
1215,10,cuuuuuuuud,d,9,d,False,-,False,3,False,MATCH_OR_OTHER
1002,4,uuud,d,3,d,False,-,False,1,False,MATCH_OR_OTHER
1242,3,cuu,u,3,u,True,0.344344,False,1,False,MATCH_OR_OTHER
1070,4,uuuu,u,4,u,True,0.198062,True,1,True,DUPLICATE
874,9,uuuuuuuuu,u,9,u,True,0.394197,False,5,False,MATCH_OR_OTHER
990,7,uuuuuud,d,6,d,False,-,False,2,False,MATCH_OR_OTHER
325,4,uudc,c,3,c,True,0.849210,False,1,False,MATCH_OR_OTHER
1209,4,cuuu,u,4,u,True,0.293142,True,3,True,DUPLICATE
696,9,uuuuuuuuu,u,9,u,True,0.118758,True,5,True,DUPLICATE
541,2,uu,u,2,u,True,0.640085,False,0,False,MATCH_OR_OTHER
1008,2,uu,u,2,u,True,0.424020,False,0,False,MATCH_OR_OTHER
225,1,u,u,1,u,True,0.795427,False,0,False,MATCH_OR_OTHER
1062,2,uu,u,2,u,True,0.055115,True,2,True,DUPLICATE
582,4,uuud,d,3,d,False,-,False,2,False,MATCH_OR_OTHER
569,13,uuuuuuuuuuuuu,u,13,u,True,0.130312,True,7,True,DUPLICATE
668,17,uuuuuuuuuuuuuuuuu,u,17,u,True,0.417642,False,1,False,MATCH_OR_OTHER
1163,6,uuuuuu,u,6,u,True,0.353338,False,1,False,MATCH_OR_OTHER
366,3,uuu,u,3,u,True,0.302533,False,0,False,MATCH_OR_OTHER
662,4,uuuu,u,4,u,True,0.991394,False,0,False,MATCH_OR_OTHER
1233,5,cuudc,c,4,c,True,0.892873,False,0,False,MATCH_OR_OTHER
660,4,uuuu,u,4,u,True,0.202489,True,1,True,DUPLICATE
1042,3,uuu,u,3,u,True,0.229803,True,1,True,DUPLICATE
1018,5,uuudc,c,4,c,True,0.873438,False,1,False,MATCH_OR_OTHER
80,7,uuuuudc,c,6,c,True,0.806690,False,2,False,MATCH_OR_OTHER
724,8,uuuuuuuu,u,8,u,True,0.032762,True,3,True,DUPLICATE
731,9,uuuuuuuuu,u,9,u,True,0.987975,False,3,False,MATCH_OR_OTHER
1017,1,u,u,1,u,True,0.599359,False,0,False,MATCH_OR_OTHER
1127,5,uuudc,c,4,c,True,0.933437,False,0,False,MATCH_OR_OTHER
1122,10,uuuuuuuuud,d,9,d,False,-,False,3,False,MATCH_OR_OTHER
429,5,uuudc,c,4,c,True,0.141815,True,2,True,DUPLICATE
486,4,uuuu,u,4,u,True,0.364195,False,1,False,MATCH_OR_OTHER
884,4,uuud,d,3,d,False,-,False,1,False,MATCH_OR_OTHER
91,4,uuuu,u,4,u,True,0.798370,False,1,False,MATCH_OR_OTHER
222,4,uuuu,u,4,u,True,0.611212,False,1,False,MATCH_OR_OTHER
566,4,uuuu,u,4,u,True,0.085787,True,3,True,DUPLICATE
341,13,uuuuuuuuuuuuu,u,13,u,True,0.178829,True,2,True,DUPLICATE
1205,9,cuuuuuuuu,u,9,u,True,0.324329,False,4,False,MATCH_OR_OTHER
517,10,uuuuuuuudc,c,9,c,True,0.518499,False,2,False,MATCH_OR_OTHER
678,9,uuuuuuuuu,u,9,u,True,0.948298,False,2,False,MATCH_OR_OTHER
255,7,uuuuuuu,u,7,u,True,0.588168,False,3,False,MATCH_OR_OTHER
323,2,uu,u,2,u,True,0.955019,False,0,False,MATCH_OR_OTHER
1225,10,cuuuuuuuud,d,9,d,False,-,False,3,False,MATCH_OR_OTHER
186,2,uu,u,2,u,True,0.225279,True,1,True,DUPLICATE
1152,1,u,u,1,u,True,0.137017,True,1,True,DUPLICATE
974,7,uuuuuuu,u,7,u,True,0.511502,False,1,False,MATCH_OR_OTHER
1237,6,cuuuuu,u,6,u,True,0.584388,False,2,False,MATCH_OR_OTHER
283,2,uu,u,2,u,True,0.408050,False,0,False,MATCH_OR_OTHER
23,5,uuuuu,u,5,u,True,0.950378,False,1,False,MATCH_OR_OTHER
1060,5,uuuuu,u,5,u,True,0.890296,False,3,False,MATCH_OR_OTHER
1221,9,cuuuuuuuu,u,9,u,True,0.065544,True,6,True,DUPLICATE
470,6,uuuuuu,u,6,u,True,0.182322,True,4,True,DUPLICATE
798,10,uuuuuuuuuu,u,10,u,True,0.772628,False,4,False,MATCH_OR_OTHER
512,3,uuu,u,3,u,True,0.486373,False,0,False,MATCH_OR_OTHER
193,5,uuuuu,u,5,u,True,0.142661,True,3,True,DUPLICATE
364,11,uuuuuuuuuuu,u,11,u,True,0.467624,False,3,False,MATCH_OR_OTHER
1041,3,uuu,u,3,u,True,0.073674,True,3,True,DUPLICATE
107,2,ud,d,1,d,False,-,False,0,False,MATCH_OR_OTHER
904,11,uuuuuuuuuuu,u,11,u,True,0.066659,True,4,True,DUPLICATE
148,11,uuuuuuuuuuu,u,11,u,True,0.594943,False,1,False,MATCH_OR_OTHER
782,3,uuu,u,3,u,True,0.910190,False,0,False,MATCH_OR_OTHER
422,6,uuuudc,c,5,c,True,0.239361,True,1,True,DUPLICATE
352,8,uuuuuuuu,u,8,u,True,0.709779,False,2,False,MATCH_OR_OTHER
613,2,uu,u,2,u,True,0.627393,False,1,False,MATCH_OR_OTHER
128,13,uuuuuuuuuuuud,d,12,d,False,-,False,2,False,MATCH_OR_OTHER
1166,8,uuuuuudc,c,7,c,True,0.074470,True,3,True,DUPLICATE
357,8,uuuuuuuu,u,8,u,True,0.980576,False,1,False,MATCH_OR_OTHER
633,3,uuu,u,3,u,True,0.522072,False,0,False,MATCH_OR_OTHER
684,8,uuuuuuuu,u,8,u,True,0.834738,False,5,False,MATCH_OR_OTHER
644,3,uuu,u,3,u,True,0.033271,True,2,True,DUPLICATE
89,4,uuuu,u,4,u,True,0.495608,False,1,False,MATCH_OR_OTHER
647,17,uuuuuuuuuuuuuuuuu,u,17,u,True,0.698140,False,4,False,MATCH_OR_OTHER
390,12,uuuuuuuuuuuu,u,12,u,True,0.161256,True,5,True,DUPLICATE
851,4,uuud,d,3,d,False,-,False,2,False,MATCH_OR_OTHER
653,3,uuu,u,3,u,True,0.964722,False,1,False,MATCH_OR_OTHER
1104,14,uuuuuuuuuuuuuu,u,14,u,True,0.828596,False,6,False,MATCH_OR_OTHER
118,10,uuuuuuuuuu,u,10,u,True,0.850813,False,3,False,MATCH_OR_OTHER
968,1,u,u,1,u,True,0.729153,False,0,False,MATCH_OR_OTHER
451,4,uuuu,u,4,u,True,0.483603,False,0,False,MATCH_OR_OTHER
583,7,uuuuuuu,u,7,u,True,0.820439,False,2,False,MATCH_OR_OTHER
147,4,uuuu,u,4,u,True,0.052352,True,1,True,DUPLICATE
252,2,uu,u,2,u,True,0.542371,False,0,False,MATCH_OR_OTHER
948,12,uuuuuuuuuuuu,u,12,u,True,0.147414,True,7,True,DUPLICATE
430,11,uuuuuuuuuuu,u,11,u,True,0.486461,False,2,False,MATCH_OR_OTHER
1140,4,uuud,d,3,d,False,-,False,2,False,MATCH_OR_OTHER
622,6,uuuuud,d,5,d,False,-,False,0,False,MATCH_OR_OTHER
438,2,ud,d,1,d,False,-,False,0,False,MATCH_OR_OTHER
488,3,uuu,u,3,u,True,0.537523,False,1,False,MATCH_OR_OTHER
234,6,uuuudc,c,5,c,True,0.286418,True,3,True,DUPLICATE
785,9,uuuuuuuud,d,8,d,False,-,False,2,False,MATCH_OR_OTHER
522,5,uuuuu,u,5,u,True,0.927819,False,0,False,MATCH_OR_OTHER
955,1,u,u,1,u,True,0.196655,True,1,True,DUPLICATE
170,3,uuu,u,3,u,True,0.183356,True,2,True,DUPLICATE
285,8,uuuuuuuu,u,8,u,True,0.467875,False,3,False,MATCH_OR_OTHER
121,8,uuuuuuud,d,7,d,False,-,False,1,False,MATCH_OR_OTHER
910,6,uuuuuu,u,6,u,True,0.008577,True,3,True,DUPLICATE
1117,5,uuuuu,u,5,u,True,0.843231,False,1,False,MATCH_OR_OTHER
218,18,uuuuuuuuuuuuuuuuuu,u,18,u,True,0.570360,False,3,False,MATCH_OR_OTHER
20,2,uu,u,2,u,True,0.563224,False,0,False,MATCH_OR_OTHER
795,5,uuuuu,u,5,u,True,0.687834,False,3,False,MATCH_OR_OTHER
664,7,uuuuuuu,u,7,u,True,0.729475,False,4,False,MATCH_OR_OTHER
