key_id,m,competitive_lsns,competitive_ops,clean_seqs,final_seqs,n_pairs,fired_pairs,last_pair_uniform,last_pair_fired,tail_op,current_lsn,winner_vidx,winner_seq,winner_lsn,winner_op,present,violated,verdict
486,4,1515;1678;4054;6276,uuuu,1;2;3;4,1;2;3;4,3,-,0.658993,False,u,6276,3,4,6276,u,1,False,MATCH
884,4,1518;1706;2398;5386,uuud,1;2;3;4,1;2;4;3,3,3,0.186535,True,d,5386,2,4,2398,u,1,True,GHOST
91,4,1519;1913;6317;7339,uuuu,1;2;3;4,1;3;2;4,3,2,0.800019,False,u,7339,3,4,7339,u,1,False,MATCH
222,4,1523;4017;4949;6323,uuuu,1;2;3;4,1;2;3;4,3,-,0.444464,False,u,6323,3,4,6323,u,1,False,MATCH
566,4,1524;2497;2900;5568,uuuu,1;2;3;4,1;2;3;4,3,-,0.478253,False,u,5568,3,4,5568,u,1,False,MATCH
341,13,1525;1626;1801;2005;3367;3387;4467;4621;5682;5935;6708;6857;7301,uuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13,1;3;2;4;5;6;8;7;9;10;11;12;13,12,2;7,0.923859,False,u,7301,12,13,7301,u,1,False,MATCH
1205,9,1528;1554;2687;3640;3831;4515;5330;5436;6358,cuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;4;5;6;7;9;8,8,8,0.034301,True,u,6358,7,9,5436,u,1,True,STALE_WINS
517,10,1530;1615;2015;3679;4022;4905;5059;5146;5171;5907,uuuuuuuudc,1;2;3;4;5;6;7;8;9;10,1;2;3;4;6;5;7;8;9;10,9,5,0.759912,False,c,5907,9,10,5907,c,1,False,MATCH
678,9,1531;1594;1673;1787;2693;3307;3422;5179;6831,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;4;5;7;6;9;8,8,6;8,0.227976,True,u,6831,7,9,5179,u,1,True,STALE_WINS
255,7,1532;4315;4635;4858;5514;6656;7101,uuuuuuu,1;2;3;4;5;6;7,1;2;4;3;5;7;6,6,3;6,0.079290,True,u,7101,5,7,6656,u,1,True,STALE_WINS
323,2,1533;5189,uu,1;2,2;1,1,1,0.084851,True,u,5189,0,2,1533,u,1,True,STALE_WINS
1225,10,1534;2073;2584;2786;2852;4028;4361;5643;6398;6749,cuuuuuuuud,1;2;3;4;5;6;7;8;9;10,1;2;3;4;6;5;7;8;9;10,9,5,0.750484,False,d,6749,9,10,6749,d,0,False,MATCH
186,2,1535;6778,uu,1;2,1;2,1,-,0.789014,False,u,6778,1,2,6778,u,1,False,MATCH
1152,1,1536,u,1,1,0,-,-,False,u,1536,0,1,1536,u,1,False,MATCH
974,7,1537;2178;2704;3132;5806;6353;7154,uuuuuuu,1;2;3;4;5;6;7,1;2;4;3;5;7;6,6,3;6,0.072275,True,u,7154,5,7,6353,u,1,True,STALE_WINS
1237,6,1539;4658;4991;5913;6844;7291,cuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.364362,False,u,7291,5,6,7291,u,1,False,MATCH
283,2,1540;4682,uu,1;2,1;2,1,-,0.404481,False,u,4682,1,2,4682,u,1,False,MATCH
23,5,1541;2354;2792;6457;6510,uuuuu,1;2;3;4;5,2;1;4;3;5,4,1;3,0.251762,False,u,6510,4,5,6510,u,1,False,MATCH
1060,5,1542;1978;5461;6653;7240,uuuuu,1;2;3;4;5,1;2;4;3;5,4,3,0.698656,False,u,7240,4,5,7240,u,1,False,MATCH
1221,9,1544;1567;2036;2182;2526;4270;4924;5175;6658,cuuuuuuuu,1;2;3;4;5;6;7;8;9,2;3;1;4;5;6;8;7;9,8,1;2;7,0.287387,False,u,6658,8,9,6658,u,1,False,MATCH
470,6,1545;2083;4033;4266;5315;6713,uuuuuu,1;2;3;4;5;6,2;3;4;1;5;6,5,1;2;3,0.860701,False,u,6713,5,6,6713,u,1,False,MATCH
798,10,1546;1887;2442;2675;2935;4148;4300;5475;5582;6540,uuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,1;2;3;4;5;6;7;9;8;10,9,8,0.291086,False,u,6540,9,10,6540,u,1,False,MATCH
512,3,1547;2954;3876,uuu,1;2;3,1;2;3,2,-,0.462461,False,u,3876,2,3,3876,u,1,False,MATCH
193,5,1548;2886;4363;5368;6078,uuuuu,1;2;3;4;5,1;2;3;5;4,4,4,0.220267,True,u,6078,3,5,5368,u,1,True,STALE_WINS
364,11,1549;1885;2055;3250;3319;3635;4179;4904;5343;5493;5698,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,1;2;3;4;5;6;7;8;9;11;10,10,10,0.164138,True,u,5698,9,11,5493,u,1,True,STALE_WINS
1041,3,1551;5400;6959,uuu,1;2;3,1;2;3,2,-,0.801507,False,u,6959,2,3,6959,u,1,False,MATCH
107,2,1552;3946,ud,1;2,1;2,1,-,0.308746,False,d,3946,1,2,3946,d,0,False,MATCH
904,11,1553;2977;3297;3499;3945;4019;4264;5057;5272;6896;6932,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,1;2;4;5;6;3;7;8;10;11;9,10,3;4;5;9;10,0.063725,True,u,6932,9,11,6896,u,1,True,STALE_WINS
148,11,1555;1608;1973;2099;2908;4521;5178;5669;6094;6417;6639,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,1;2;3;4;5;6;8;7;9;10;11,10,7,0.897765,False,u,6639,10,11,6639,u,1,False,MATCH
782,3,1556;2868;2884,uuu,1;2;3,1;2;3,2,-,0.292359,False,u,2884,2,3,2884,u,1,False,MATCH
422,6,1557;2253;3757;4046;4445;7127,uuuudc,1;2;3;4;5;6,1;2;4;3;5;6,5,3,0.388152,False,c,7127,5,6,7127,c,1,False,MATCH
352,8,1558;2090;2639;2912;4369;4396;4713;5394,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;4;3;5;6;7;8,7,3,0.306951,False,u,5394,7,8,5394,u,1,False,MATCH
613,2,1561;5169,uu,1;2,1;2,1,-,0.957341,False,u,5169,1,2,5169,u,1,False,MATCH
128,13,1563;1622;1765;2183;2287;2523;2734;3174;3613;4673;4793;5073;6007,uuuuuuuuuuuud,1;2;3;4;5;6;7;8;9;10;11;12;13,1;2;3;5;6;7;4;8;9;10;11;12;13,12,4;5;6,0.582424,False,d,6007,12,13,6007,d,0,False,MATCH
1166,8,1564;2080;4862;4878;4957;5050;5803;6088,uuuuuudc,1;2;3;4;5;6;7;8,1;2;3;5;6;4;7;8,7,4;5,0.806466,False,c,6088,7,8,6088,c,1,False,MATCH
357,8,1566;1718;2136;2317;3942;4029;5865;7112,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;5;6;4;7;8,7,4;5,0.726815,False,u,7112,7,8,7112,u,1,False,MATCH
633,3,1569;4083;6239,uuu,1;2;3,1;2;3,2,-,0.311780,False,u,6239,2,3,6239,u,1,False,MATCH
684,8,1570;3157;4438;5045;5470;5916;6207;6506,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;4;3;6;5;7;8,7,3;5,0.810389,False,u,6506,7,8,6506,u,1,False,MATCH
644,3,1571;2997;6060,uuu,1;2;3,1;2;3,2,-,0.481847,False,u,6060,2,3,6060,u,1,False,MATCH
89,4,1572;1697;2273;3125,uuuu,1;2;3;4,1;3;4;2,3,2;3,0.237223,True,u,3125,2,4,2273,u,1,True,STALE_WINS
647,17,1573;2212;3146;3222;4405;4605;4768;5271;5454;5749;5870;5940;6571;6604;6669;6911;7050,uuuuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2;1;4;3;6;5;7;8;10;9;11;12;13;14;15;17;16,16,1;3;5;9;16,0.225209,True,u,7050,15,17,6911,u,1,True,STALE_WINS
390,12,1574;1672;2123;2374;3272;3522;3949;4010;4087;6430;6744;7388,uuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12,1;2;3;4;5;6;8;7;9;11;10;12,11,7;10,0.303065,False,u,7388,11,12,7388,u,1,False,MATCH
851,4,1575;5995;6000;6458,uuud,1;2;3;4,1;2;3;4,3,-,0.489535,False,d,6458,3,4,6458,d,0,False,MATCH
653,3,1576;4053;4754,uuu,1;2;3,1;3;2,2,2,0.129187,True,u,4754,1,3,4053,u,1,True,STALE_WINS
1104,14,1577;1911;2060;2469;2958;3247;4024;4097;4167;5253;5600;6054;6411;6500,uuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14,1;3;2;4;5;6;7;8;9;11;10;13;12;14,13,2;10;12,0.444612,False,u,6500,13,14,6500,u,1,False,MATCH
118,10,1579;2634;3328;4437;4484;4518;4831;4971;5348;7120,uuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,1;2;3;4;6;5;7;9;8;10,9,5;8,0.836432,False,u,7120,9,10,7120,u,1,False,MATCH
968,1,1580,u,1,1,0,-,-,False,u,1580,0,1,1580,u,1,False,MATCH
451,4,1583;3426;3746;7405,uuuu,1;2;3;4,1;2;3;4,3,-,0.366812,False,u,7405,3,4,7405,u,1,False,MATCH
583,7,1584;3492;3621;5369;5706;6314;6757,uuuuuuu,1;2;3;4;5;6;7,1;2;3;4;5;6;7,6,-,0.726026,False,u,6757,6,7,6757,u,1,False,MATCH
147,4,1585;4485;5636;6685,uuuu,1;2;3;4,2;1;3;4,3,1,0.479122,False,u,6685,3,4,6685,u,1,False,MATCH
252,2,1586;6942,uu,1;2,2;1,1,1,0.209692,True,u,6942,0,2,1586,u,1,True,STALE_WINS
948,12,1590;1843;2218;2373;2608;2610;3036;5259;6360;6674;7061;7185,uuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12,1;2;3;4;5;6;7;8;9;10;11;12,11,-,0.941644,False,u,7185,11,12,7185,u,1,False,MATCH
430,11,1591;1605;2087;3238;3398;4653;5389;5785;6211;6776;7095,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,2;1;3;4;5;7;6;8;9;10;11,10,1;6,0.457829,False,u,7095,10,11,7095,u,1,False,MATCH
1140,4,1592;3053;3193;5786,uuud,1;2;3;4,1;2;3;4,3,-,0.854747,False,d,5786,3,4,5786,d,0,False,MATCH
622,6,1595;2081;3620;3801;3994;7200,uuuuud,1;2;3;4;5;6,1;3;4;2;6;5,5,2;3;5,0.092508,True,d,7200,4,6,3994,u,1,True,GHOST
438,2,1596;3344,ud,1;2,2;1,1,1,0.170425,True,d,3344,0,2,1596,u,1,True,GHOST
488,3,1597;3649;3751,uuu,1;2;3,2;1;3,2,1,0.591843,False,u,3751,2,3,3751,u,1,False,MATCH
234,6,1598;1813;1853;2810;3421;6990,uuuudc,1;2;3;4;5;6,1;2;3;5;4;6,5,4,0.856824,False,c,6990,5,6,6990,c,1,False,MATCH
785,9,1599;1902;1938;2411;3901;4761;5341;5530;6135,uuuuuuuud,1;2;3;4;5;6;7;8;9,1;2;3;5;4;6;7;8;9,8,4,0.736679,False,d,6135,8,9,6135,d,0,False,MATCH
522,5,1600;2133;2655;3397;5261,uuuuu,1;2;3;4;5,1;2;4;3;5,4,3,0.534870,False,u,5261,4,5,5261,u,1,False,MATCH
955,1,1601,u,1,1,0,-,-,False,u,1601,0,1,1601,u,1,False,MATCH
170,3,1603;2667;5231,uuu,1;2;3,1;2;3,2,-,0.704345,False,u,5231,2,3,5231,u,1,False,MATCH
285,8,1604;2885;3376;4233;4454;5552;6893;7001,uuuuuuuu,1;2;3;4;5;6;7;8,1;3;2;4;5;6;7;8,7,2,0.885045,False,u,7001,7,8,7001,u,1,False,MATCH
121,8,1606;2240;2444;4068;4393;5759;6445;6797,uuuuuuud,1;2;3;4;5;6;7;8,1;2;4;5;3;6;7;8,7,3;4,0.576842,False,d,6797,7,8,6797,d,0,False,MATCH
910,6,1607;3570;3610;4517;5739;6114,uuuuuu,1;2;3;4;5;6,2;1;3;4;5;6,5,1,0.653104,False,u,6114,5,6,6114,u,1,False,MATCH
1117,5,1609;2049;2069;5994;7335,uuuuu,1;2;3;4;5,1;2;3;5;4,4,4,0.083737,True,u,7335,3,5,5994,u,1,True,STALE_WINS
218,18,1610;1903;1981;2019;2132;2577;3336;3760;4444;5344;5719;6089;6169;6206;6512;6692;6731;6908,uuuuuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18,2;1;3;4;5;6;8;9;7;10;11;12;14;13;15;16;17;18,17,1;7;8;13,0.299933,False,u,6908,17,18,6908,u,1,False,MATCH
20,2,1611;2378,uu,1;2,1;2,1,-,0.386219,False,u,2378,1,2,2378,u,1,False,MATCH
795,5,1613;3244;5076;6563;7344,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.703059,False,u,7344,4,5,7344,u,1,False,MATCH
664,7,1616;2041;3976;4412;4524;6667;7027,uuuuuuu,1;2;3;4;5;6;7,1;2;3;4;5;7;6,6,6,0.099058,True,u,7027,5,7,6667,u,1,True,STALE_WINS
729,5,1617;1979;2367;3455;4034,uuuuu,1;2;3;4;5,1;3;4;2;5,4,2;3,0.431905,False,u,4034,4,5,4034,u,1,False,MATCH
440,9,1619;2088;2504;3528;4739;5867;6947;6957;7243,uuuuuuuud,1;2;3;4;5;6;7;8;9,2;1;3;4;5;7;6;8;9,8,1;6,0.506096,False,d,7243,8,9,7243,d,0,False,MATCH
730,7,1620;1953;3054;6493;6588;6921;7128,uuuuuuu,1;2;3;4;5;6;7,2;1;3;4;6;7;5,6,1;5;6,0.206080,True,u,7128,5,7,6921,u,1,True,STALE_WINS
710,2,1623;3245,uu,1;2,2;1,1,1,0.041525,True,u,3245,0,2,1623,u,1,True,STALE_WINS
3,3,1625;2120;2537,uuu,1;2;3,1;3;2,2,2,0.236147,True,u,2537,1,3,2120,u,1,True,STALE_WINS
718,5,1627;3779;3978;4076;5589,uuuud,1;2;3;4;5,2;1;3;4;5,4,1,0.981475,False,d,5589,4,5,5589,d,0,False,MATCH
484,6,1628;1759;2613;3622;5903;5976,uuuuuu,1;2;3;4;5;6,2;3;1;4;5;6,5,1;2,0.836220,False,u,5976,5,6,5976,u,1,False,MATCH
434,6,1629;2597;2819;3285;4144;6803,uuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.535422,False,u,6803,5,6,6803,u,1,False,MATCH
641,15,1630;1696;1857;1907;2773;3127;3142;3284;3595;3606;4122;5708;5977;6077;6452,uuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15,1;2;4;3;5;6;7;8;9;10;11;12;13;14;15,14,3,0.591238,False,u,6452,14,15,6452,u,1,False,MATCH
651,12,1633;1794;1957;2638;2811;2923;3903;5565;5783;6157;6884;6892,uuuuuuuuuudc,1;2;3;4;5;6;7;8;9;10;11;12,1;2;3;4;5;6;7;9;8;10;12;11,11,8;11,0.197878,True,c,6892,10,12,6884,d,0,True,MISSING_CURRENT
79,4,1635;3538;5314;6830,uuuu,1;2;3;4,2;1;3;4,3,1,0.348352,False,u,6830,3,4,6830,u,1,False,MATCH
1211,11,1637;1814;2185;2213;2286;4140;4545;6238;7167;7213;7247,cuuuuuuuudc,1;2;3;4;5;6;7;8;9;10;11,1;3;4;5;2;6;7;8;9;11;10,10,2;3;4;10,0.093353,True,c,7247,9,11,7213,d,0,True,MISSING_CURRENT
1068,2,1638;2323,uu,1;2,1;2,1,-,0.414650,False,u,2323,1,2,2323,u,1,False,MATCH
767,7,1640;2741;2815;4031;4618;5351;6847,uuuuuuu,1;2;3;4;5;6;7,1;2;3;4;5;6;7,6,-,0.494613,False,u,6847,6,7,6847,u,1,False,MATCH
1131,1,1647,u,1,1,0,-,-,False,u,1647,0,1,1647,u,1,False,MATCH
771,6,1648;3058;3214;5194;6538;7191,uuuuud,1;2;3;4;5;6,1;3;2;4;5;6,5,2,0.409838,False,d,7191,5,6,7191,d,0,False,MATCH
44,1,1652,u,1,1,0,-,-,False,u,1652,0,1,1652,u,1,False,MATCH
808,4,1653;2402;4446;5897,uuuu,1;2;3;4,1;2;3;4,3,-,0.836566,False,u,5897,3,4,5897,u,1,False,MATCH
781,5,1655;2092;2352;6648;7035,uuuud,1;2;3;4;5,1;2;4;3;5,4,3,0.687545,False,d,7035,4,5,7035,d,0,False,MATCH
468,2,1656;5503,uu,1;2,2;1,1,1,0.037717,True,u,5503,0,2,1656,u,1,True,STALE_WINS
828,27,1660;1892;1950;2085;2150;2179;2318;2733;3070;3085;3301;3339;3852;3902;4242;4512;4787;4979;5823;5878;6607;6645;6815;6861;7031;7216;7230,uuuuuuuuuuuuuuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,1;2;3;4;5;6;8;7;10;11;9;12;13;14;15;16;17;18;19;20;21;22;24;23;25;26;27,26,7;9;10;23,0.288171,False,u,7230,26,27,7230,u,1,False,MATCH
273,1,1661,u,1,1,0,-,-,False,u,1661,0,1,1661,u,1,False,MATCH
127,7,1662;2703;3598;3602;3991;6660;7315,uuuuuuu,1;2;3;4;5;6;7,1;2;3;4;5;6;7,6,-,0.909752,False,u,7315,6,7,7315,u,1,False,MATCH
750,6,1663;2024;3905;4250;5440;5811,uuuuuu,1;2;3;4;5;6,2;1;3;4;5;6,5,1,0.455236,False,u,5811,5,6,5811,u,1,False,MATCH
590,6,1664;2652;5333;6267;7039;7081,uuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.860094,False,u,7081,5,6,7081,u,1,False,MATCH
212,3,1665;5005;7055,uuu,1;2;3,1;2;3,2,-,0.765190,False,u,7055,2,3,7055,u,1,False,MATCH
426,11,1666;2047;2549;2553;2782;3126;3461;4662;5122;5592;6380,uuuuuuuuudc,1;2;3;4;5;6;7;8;9;10;11,1;3;2;4;5;6;7;8;9;10;11,10,2,0.788057,False,c,6380,10,11,6380,c,1,False,MATCH
830,2,1667;7349,ud,1;2,1;2,1,-,0.825060,False,d,7349,1,2,7349,d,0,False,MATCH
65,5,1669;2831;3263;4268;6858,uuudc,1;2;3;4;5,1;2;3;5;4,4,4,0.153909,True,c,6858,3,5,4268,d,0,True,MISSING_CURRENT
783,9,1670;1685;5114;5245;5376;5542;5832;6244;6330,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;4;6;7;5;8;9,8,5;6,0.268073,False,u,6330,8,9,6330,u,1,False,MATCH
1226,2,1671;6357,cu,1;2,1;2,1,-,0.599376,False,u,6357,1,2,6357,u,1,False,MATCH
1045,14,1675;1719;2214;2405;3077;3235;3558;3680;3999;4101;4425;4849;5457;6972,uuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14,1;2;3;4;5;6;7;8;10;9;11;12;13;14,13,9,0.678448,False,u,6972,13,14,6972,u,1,False,MATCH
73,13,1677;2068;2146;2580;2658;3350;3582;3797;3893;4070;4365;4951;5625,uuuuuuuuuuuud,1;2;3;4;5;6;7;8;9;10;11;12;13,1;2;3;4;5;6;8;7;9;11;10;12;13,12,7;10,0.816912,False,d,5625,12,13,5625,d,0,False,MATCH
1014,7,1679;1688;2249;4418;4712;5018;7324,uuuuuuu,1;2;3;4;5;6;7,1;2;3;4;6;5;7,6,5,0.521607,False,u,7324,6,7,7324,u,1,False,MATCH
444,2,1682;5645,uu,1;2,2;1,1,1,0.078161,True,u,5645,0,2,1682,u,1,True,STALE_WINS
476,2,1684;6293,uu,1;2,1;2,1,-,0.377245,False,u,6293,1,2,6293,u,1,False,MATCH
606,4,1686;2662;4432;5826,uudc,1;2;3;4,1;2;4;3,3,3,0.029192,True,c,5826,2,4,4432,d,0,True,MISSING_CURRENT
168,12,1687;2660;2705;3342;3652;4415;4645;5071;5353;6200;6849;7345,uuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12,1;2;3;4;5;6;7;9;8;10;11;12,11,8,0.499105,False,u,7345,11,12,7345,u,1,False,MATCH
297,9,1689;1860;3262;3425;3885;4487;4897;6427;6948,uuuuuuuuu,1;2;3;4;5;6;7;8;9,2;1;3;4;5;6;8;7;9,8,1;7,0.297599,False,u,6948,8,9,6948,u,1,False,MATCH
21,12,1690;1698;2232;2503;2654;3159;4702;4908;4911;6518;6536;6632,uuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12,1;2;4;5;3;6;7;8;9;11;12;10,11,3;4;10;11,0.183702,True,u,6632,10,12,6536,u,1,True,STALE_WINS
145,9,1693;1754;3239;4174;4475;6280;6600;6727;7318,uuuuuuuuu,1;2;3;4;5;6;7;8;9,2;1;3;4;5;6;7;9;8,8,1;8,0.037082,True,u,7318,7,9,6727,u,1,True,STALE_WINS
63,2,1694;2740,uu,1;2,1;2,1,-,0.590656,False,u,2740,1,2,2740,u,1,False,MATCH
271,5,1695;2751;4527;5651;7161,uuuud,1;2;3;4;5,1;2;3;4;5,4,-,0.890106,False,d,7161,4,5,7161,d,0,False,MATCH
605,3,1699;2191;5433,uuu,1;2;3,1;2;3,2,-,0.504201,False,u,5433,2,3,5433,u,1,False,MATCH
1080,8,1700;1833;2418;2588;4525;5586;6018;6090,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;4;6;5;7;8,7,5,0.633229,False,u,6090,7,8,6090,u,1,False,MATCH
833,6,1701;2938;3258;3615;4240;6250,uuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.754640,False,u,6250,5,6,6250,u,1,False,MATCH
245,11,1703;1726;1729;2762;4384;5784;6311;6965;7134;7153;7211,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,1;3;2;4;5;6;7;8;9;10;11,10,2,0.644587,False,u,7211,10,11,7211,u,1,False,MATCH
1120,5,1704;1741;2037;5332;6434,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.430243,False,u,6434,4,5,6434,u,1,False,MATCH
1206,4,1708;2486;3405;4252,cuud,1;2;3;4,2;1;3;4,3,1,0.824400,False,d,4252,3,4,4252,d,0,False,MATCH
809,12,1709;1962;3892;4388;4421;4514;4838;5413;5951;6292;6519;6919,uuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12,1;3;2;4;6;7;5;8;9;11;12;10,11,2;5;6;10;11,0.130441,True,u,6919,10,12,6519,u,1,True,STALE_WINS
1220,13,1710;1982;2130;3349;4139;4746;4766;4961;5529;5808;6141;6486;6709,cuuuuuuuuuudc,1;2;3;4;5;6;7;8;9;10;11;12;13,2;1;4;3;5;6;8;9;7;11;10;13;12,12,1;3;7;8;10;12,0.142687,True,c,6709,11,13,6486,d,0,True,MISSING_CURRENT
1172,5,1711;2989;3068;3816;5373,uuuuu,1;2;3;4;5,1;2;3;5;4,4,4,0.018932,True,u,5373,3,5,3816,u,1,True,STALE_WINS
611,1,1712,u,1,1,0,-,-,False,u,1712,0,1,1712,u,1,False,MATCH
236,10,1713;2210;3888;4157;4263;4338;4784;5430;6008;7008,uuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,1;3;2;4;5;6;7;8;9;10,9,2,0.352046,False,u,7008,9,10,7008,u,1,False,MATCH
1182,11,1714;2799;2993;3230;4972;5965;6259;6277;6525;6804;6929,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,2;1;3;4;6;5;7;9;8;11;10,10,1;5;8;10,0.035336,True,u,6929,9,11,6804,u,1,True,STALE_WINS
901,4,1715;2898;3440;7015,uuud,1;2;3;4,2;3;4;1,3,1;2;3,0.198572,True,d,7015,2,4,3440,u,1,True,GHOST
1229,6,1716;2994;3987;5558;6640;7156,cuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.898823,False,u,7156,5,6,7156,u,1,False,MATCH
777,4,1720;2753;3744;4389,uuud,1;2;3;4,2;1;3;4,3,1,0.478314,False,d,4389,3,4,4389,d,0,False,MATCH
167,1,1721,u,1,1,0,-,-,False,u,1721,0,1,1721,u,1,False,MATCH
395,11,1722;1796;1855;3337;4424;4728;4809;5153;5523;6474;7022,uuuuuuuuuud,1;2;3;4;5;6;7;8;9;10;11,1;2;3;4;6;5;7;8;9;11;10,10,5;10,0.096056,True,d,7022,9,11,6474,u,1,True,GHOST
768,5,1723;1802;2718;5921;7330,uuuud,1;2;3;4;5,1;3;2;4;5,4,2,0.283518,False,d,7330,4,5,7330,d,0,False,MATCH
986,1,1724,u,1,1,0,-,-,False,u,1724,0,1,1724,u,1,False,MATCH
834,3,1725;3444;3936,uud,1;2;3,2;3;1,2,1;2,0.143347,True,d,3936,1,3,3444,u,1,True,GHOST
165,10,1727;2082;2265;2893;3795;4018;4470;5403;5513;5752,uuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,1;2;4;3;5;6;7;8;9;10,9,3,0.971912,False,u,5752,9,10,5752,u,1,False,MATCH
971,15,1730;2139;2314;2347;2783;3540;3596;5128;5491;6483;6992;7086;7248;7262;7283,uuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15,1;3;4;2;5;6;7;8;10;9;11;12;14;13;15,14,2;3;9;13,0.796522,False,u,7283,14,15,7283,u,1,False,MATCH
1063,13,1733;2034;2070;3155;3553;3920;4037;4494;5112;5527;5842;6593;7007,uuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13,1;3;2;5;4;6;7;8;9;10;11;12;13,12,2;4,0.267715,False,u,7007,12,13,7007,u,1,False,MATCH
693,11,1734;1881;2290;3563;3588;4166;5379;5813;6001;6099;6751,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,2;1;3;4;5;6;7;9;8;11;10,10,1;8;10,0.239998,True,u,6751,9,11,6099,u,1,True,STALE_WINS
242,8,1736;2100;2407;2604;4272;5164;5641;7373,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,7,-,0.873282,False,u,7373,7,8,7373,u,1,False,MATCH
18,13,1738;1868;1876;2279;3762;3863;4681;5338;5414;5741;6111;6341;6952,uuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13,1;2;3;4;6;5;7;8;10;9;12;13;11,12,5;9;11;12,0.011625,True,u,6952,11,13,6341,u,1,True,STALE_WINS
115,5,1740;2360;5297;5686;6598,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.389664,False,u,6598,4,5,6598,u,1,False,MATCH
299,2,1742;2345,uu,1;2,1;2,1,-,0.437517,False,u,2345,1,2,2345,u,1,False,MATCH
935,8,1743;2275;4273;4955;5196;5561;6956;7139,uuuuuudc,1;2;3;4;5;6;7;8,2;1;4;3;5;6;7;8,7,1;3,0.867219,False,c,7139,7,8,7139,c,1,False,MATCH
1040,2,1744;4969,uu,1;2,1;2,1,-,0.909086,False,u,4969,1,2,4969,u,1,False,MATCH
520,3,1745;3264;5202,uud,1;2;3,1;2;3,2,-,0.686069,False,d,5202,2,3,5202,d,0,False,MATCH
32,7,1746;2696;3428;4243;4953;5710;7065,uuuuuud,1;2;3;4;5;6;7,2;1;3;4;5;6;7,6,1,0.628360,False,d,7065,6,7,7065,d,0,False,MATCH
620,2,1747;3433,uu,1;2,1;2,1,-,0.937057,False,u,3433,1,2,3433,u,1,False,MATCH
911,4,1749;2326;4080;4563,uuud,1;2;3;4,1;2;4;3,3,3,0.249206,True,d,4563,2,4,4080,u,1,True,GHOST
759,15,1752;1768;1956;2022;2446;3591;3729;4312;4856;4996;5064;5388;5926;7048;7304,uuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15,1;3;2;4;5;6;8;7;9;10;12;11;13;15;14,14,2;7;11;14,0.009695,True,u,7304,13,15,7048,u,1,True,STALE_WINS
19,9,1753;2031;2764;3560;4067;4213;6126;6132;6627,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;4;5;3;6;7;9;8,8,3;4;8,0.217792,True,u,6627,7,9,6132,u,1,True,STALE_WINS
